# x_m,y_m,w_tr_right_m,w_tr_left_m
-276.2181816,-905.54638,6,6
-278.0701692,-898.88811,6,6
-279.9221644,-892.23,6,6
-281.7741666,-885.57189,6,6
-283.626799,-878.91362,6,6
-285.3853302,-872.21185,6,6
-287.1294322,-865.50319,6,6
-288.8735408,-858.79438,6,6
-290.6176566,-852.08557,6,6
-292.3617796,-845.37676,6,6
-294.1064741,-838.66795,6,6
-295.8500471,-831.95915,6,6
-297.5935126,-825.25035,6,6
-299.3381343,-818.54155,6,6
-301.160316,-811.87293,6,6
-303.1200316,-805.27514,6,6
-304.8641343,-798.56635,6,6
-306.6083264,-791.85756,6,6
-308.3521343,-785.14877,6,6
-310.0966504,-778.44015,6,6
-311.8407057,-771.73137,6,6
-313.5850025,-765.02259,6,6
-315.3291893,-758.31381,6,6
-317.0733838,-751.6052,6,6
-318.8175849,-744.89643,6,6
-320.8572031,-738.3396,6,6
-322.6237657,-731.6411,6,6
-324.3903355,-724.9426,6,6
-326.1569124,-718.24411,6,6
-327.9234964,-711.54561,6,6
-329.6900875,-704.84712,6,6
-331.4566858,-698.14864,6,6
-333.2229125,-691.45015,6,6
-334.9899038,-684.75167,6,6
-336.7565235,-678.05319,6,6
-338.5231503,-671.35471,6,6
-340.2897843,-664.65624,6,6
-342.0564259,-657.95792,6,6
-343.8230742,-651.25946,6,6
-345.5901343,-644.56099,6,6
-347.3635357,-637.8659,6,6
-349.1517722,-631.17739,6,6
-350.9400158,-624.48889,6,6
-352.728267,-617.80055,6,6
-354.5161343,-611.11206,6,6
-356.3051343,-604.42372,6,6
-358.1059148,-597.74136,6,6
-359.9336195,-591.07157,6,6
-361.7613313,-584.40178,6,6
-363.5887066,-577.73199,6,6
-365.416776,-571.0622,6,6
-367.2445089,-564.39242,6,6
-369.0722489,-557.72264,6,6
-370.8999959,-551.05287,6,6
-372.72775,-544.38309,6,6
-374.5555111,-537.71332,6,6
-376.3832793,-531.04355,6,6
-378.2110544,-524.37379,6,6
-380.0388367,-517.70403,6,6
-381.866626,-511.03426,6,6
-383.6941343,-504.36466,6,6
-385.5222263,-497.69491,6,6
-387.3500367,-491.02515,6,6
-389.1778542,-484.3554,6,6
-391.0056787,-477.68566,6,6
-392.8335108,-471.01607,6,6
-394.3373852,-464.27181,6,6
-395.4011343,-457.46037,6,6
-397.459279,-450.90884,6,6
-399.517557,-444.35716,6,6
-401.5758422,-437.80564,6,6
-403.5471343,-431.23142,6,6
-404.2089506,-424.28524,6,6
-405.9471015,-417.57399,6,6
-407.685259,-410.8626,6,6
-409.4234238,-404.1512,6,6
-411.1615957,-397.43981,6,6
-412.9126344,-390.73455,6,6
-414.7859975,-384.08691,6,6
-416.6600645,-377.43927,6,6
-418.5327448,-370.79164,6,6
-420.4061289,-364.14401,6,6
-422.27952,-357.49638,6,6
-424.1531343,-350.84891,6,6
-426.0263236,-344.20128,6,6
-427.8997356,-337.55366,6,6
-429.7731551,-330.9062,6,6
-431.6465811,-324.25858,6,6
-433.5200141,-317.61097,6,6
-435.39345,-310.96336,6,6
-437.2669014,-304.3159,6,6
-439.1411137,-297.6683,6,6
-441.0138167,-291.02085,6,6
-442.8311343,-284.34659,6,6
-444.5981343,-277.64842,6,6
-446.3650837,-270.9501,6,6
-448.1319551,-264.25194,6,6
-449.8988331,-257.55363,6,6
-451.6657182,-250.85531,6,6
-453.432611,-244.15716,6,6
-455.1995104,-237.45885,6,6
-456.9664175,-230.76071,6,6
-458.7333316,-224.06256,6,6
-460.5002525,-217.36426,6,6
-462.2671809,-210.66612,6,6
-464.034116,-203.96783,6,6
-465.8010445,-197.26969,6,6
-467.5680081,-190.5714,6,6
-469.3130564,-183.86332,6,6
-471.0513633,-177.15201,6,6
-472.7896775,-170.44071,6,6
-474.5279993,-163.72956,6,6
-476.2663278,-157.01827,6,6
-478.2010778,-150.40802,6,6
-480.0512628,-143.75361,6,6
-481.8033947,-137.04876,6,6
-483.555246,-130.34375,6,6
-485.3076789,-123.63875,6,6
-487.2130646,-117.01287,6,6
-489.0471343,-110.3539,6,6
-490.7190569,-103.61337,6,6
-492.3913582,-96.873,6,6
-494.0636664,-90.13247,6,6
-495.7760238,-83.41234,6,6
-497.8031343,-76.84857,6,6
-499.6133488,-70.17025,6,6
-501.422802,-63.49178,6,6
-503.2321343,-56.81347,6,6
-505.0417307,-50.13515,6,6
-506.8312736,-43.44765,6,6
-508.5696703,-36.7364,6,6
-510.3080746,-30.02531,6,6
-512.0464855,-23.31407,6,6
-513.7845455,-16.60298,6,6
-515.52333,-9.89189,6,6
-517.2961436,-3.19644,6,6
-519.0694379,3.49886,6,6
-520.8431343,10.19401,6,6
-522.6160483,16.8893,6,6
-524.3893645,23.58444,6,6
-526.1626872,30.27973,6,6
-527.9360176,36.97486,6,6
-529.7093552,43.66999,6,6
-531.4826993,50.36527,6,6
-533.2560511,57.0604,6,6
-535.0166707,63.7615,6,6
-536.7689365,70.46627,6,6
-538.521209,77.17119,6,6
-540.2731343,83.87596,6,6
-542.0226507,90.58226,6,6
-543.761384,97.2933,6,6
-545.4996254,104.0045,6,6
-547.2381238,110.71554,6,6
-548.9766294,117.42657,6,6
-550.7151417,124.13776,6,6
-552.5600556,130.79899,6,6
-554.4131343,137.45653,6,6
-556.2653559,144.11423,6,6
-558.1178701,150.77177,6,6
-559.9706849,157.42931,6,6
-561.8083664,164.09389,6,6
-563.5468972,170.80506,6,6
-565.2851343,177.51607,6,6
-567.0239815,184.22708,6,6
-568.7625339,190.93825,6,6
-570.501094,197.64925,6,6
-572.3115776,204.32685,6,6
-574.1360393,210.998,6,6
-575.960508,217.66916,6,6
-577.7851758,224.34031,6,6
-579.6094666,231.01146,6,6
-581.4339564,237.68261,6,6
-583.2584539,244.3536,6,6
-585.0829578,251.02474,6,6
-586.9071343,257.69588,6,6
-588.7319869,264.36702,6,6
-590.5565121,271.03816,6,6
-592.3810442,277.70929,6,6
-594.205584,284.38026,6,6
-596.0301302,291.05139,6,6
-597.8546836,297.72251,6,6
-599.6792445,304.39348,6,6
-601.5038119,311.0646,6,6
-603.3286468,317.73571,6,6
-605.1521343,324.40667,6,6
-606.977557,331.07778,6,6
-608.8021527,337.74889,6,6
-610.6265017,344.41984,6,6
-612.4513656,351.09094,6,6
-614.2761343,357.76204,6,6
-616.1006068,364.43298,6,6
-616.8219721,371.35723,6,6
-618.7651343,377.93858,6,6
-620.8237253,384.48976,6,6
-622.8825194,391.04093,6,6
-624.9413203,397.5921,6,6
-627.0452197,404.1178,6,6
-628.8391343,410.79695,6,6
-630.5113376,417.53713,6,6
-632.1839827,424.2773,6,6
-632.9589865,427.18664,6,6
-633.7351343,430.09599,6,6
-634.5103435,433.00533,6,6
-635.2857998,435.91468,6,6
-636.0612575,438.82402,6,6
-636.8367165,441.73336,6,6
-637.6121768,444.6427,6,6
-638.387639,447.55189,6,6
-639.1631343,450.46123,6,6
-639.9385665,453.37057,6,6
-640.7140322,456.27991,6,6
-641.4894992,459.18925,6,6
-642.2649676,462.09859,6,6
-643.0404374,465.00792,6,6
-643.8153473,467.91726,6,6
-644.591381,470.8266,6,6
-645.3668547,473.73594,6,6
-646.1423299,476.64527,6,6
-646.9178069,479.55445,6,6
-647.6935485,482.46379,6,6
-648.4687639,485.37312,6,6
-649.2442444,488.28246,6,6
-650.0197262,491.19179,6,6
-650.7952094,494.10112,6,6
-651.570694,497.01046,6,6
-652.3467964,499.91979,6,6
-653.1216676,502.82897,6,6
-653.8971562,505.7383,6,6
-654.6726461,508.64763,6,6
-655.4481374,511.55696,6,6
-656.22363,514.46629,6,6
-656.999124,517.37562,6,6
-657.7746193,520.28494,6,6
-658.5501164,523.19412,6,6
-659.3256144,526.10345,6,6
-660.1011138,529.01277,6,6
-660.8766145,531.9221,6,6
-661.6521343,534.83143,6,6
-662.4276199,537.74075,6,6
-663.2031343,540.65008,6,6
-663.9786312,543.55925,6,6
-664.7541386,546.46857,6,6
-665.5301342,549.3779,6,6
-666.3051574,552.28722,6,6
-667.0806688,555.19654,6,6
-667.8561821,558.10571,6,6
-668.6316963,561.01503,6,6
-669.4069031,563.92435,6,6
-670.1827286,566.83367,6,6
-670.9582467,569.74299,6,6
-671.7337667,572.65216,6,6
-672.5092876,575.56148,6,6
-673.2851343,578.4708,6,6
-674.0603333,581.38011,6,6
-674.8358582,584.28943,6,6
-675.611385,587.19859,6,6
-676.3869125,590.10791,6,6
-677.1624415,593.01723,6,6
-677.9386678,595.92655,6,6
-678.7135033,598.83586,6,6
-679.4890368,601.74502,6,6
-680.2645711,604.65433,6,6
-681.0401343,607.56365,6,6
-681.8151343,610.47296,6,6
-682.5911826,613.38212,6,6
-683.3334034,616.30645,6,6
-684.0608005,619.23736,6,6
-684.7881343,622.16812,6,6
-685.5155993,625.09903,6,6
-686.2430005,628.02995,6,6
-686.9704031,630.96086,6,6
-687.6978071,633.89177,6,6
-688.4252129,636.82253,6,6
-689.1526197,639.75344,6,6
-689.8800278,642.68435,6,6
-690.639343,645.59916,6,6
-691.5769749,648.42396,6,6
-692.4249357,651.29523,6,6
-693.1870667,654.21067,6,6
-693.949199,657.1261,6,6
-694.7113327,660.04154,6,6
-695.4734678,662.95697,6,6
-696.2356042,665.8724,6,6
-696.9981343,668.78784,6,6
-697.7598811,671.70327,6,6
-698.5220215,674.6187,6,6
-699.2841634,677.53413,6,6
-700.0571343,680.4445,6,6
-700.8444086,683.34829,6,6
-701.6314519,686.25222,6,6
-702.4184971,689.15601,6,6
-703.2047802,692.05994,6,6
-703.992591,694.96372,6,6
-704.7796397,697.86766,6,6
-705.5666897,700.77159,6,6
-706.3537416,703.67537,6,6
-707.1408931,706.5793,6,6
-707.9278489,709.48308,6,6
-708.7149043,712.38701,6,6
-708.5379048,715.23762,6,6
-706.9791511,717.54367,6,6
-705.420398,719.84973,6,6
-703.8610745,722.15578,6,6
-702.3028676,724.46199,6,6
-700.7441419,726.76805,6,6
-699.1853913,729.0741,6,6
-697.6266413,731.38016,6,6
-696.0678914,733.68638,6,6
-694.5091427,735.99243,6,6
-692.7910913,737.61041,6,6
-690.5226135,736.85104,6,6
-688.2431229,736.17668,6,6
-685.9105909,735.91144,6,6
-683.5780579,735.64636,6,6
-681.2455248,735.38112,6,6
-678.9129905,735.11604,6,6
-676.5804562,734.8508,6,6
-674.4416748,734.16656,6,6
-673.191146,731.56112,6,6
-671.9406182,728.95569,6,6
-670.6900914,726.35026,6,6
-669.439566,723.74467,6,6
-668.1890411,721.13923,6,6
-666.9385171,718.5338,6,6
-665.6879941,715.92836,6,6
-664.4374721,713.32292,6,6
-663.1871343,710.71748,6,6
-661.9364309,708.11204,6,6
-660.6859117,705.5066,6,6
-659.4353935,702.90116,6,6
-658.1848768,700.29557,6,6
-656.9343605,697.69012,6,6
-655.6838452,695.08468,6,6
-654.4333308,692.47924,6,6
-653.1831343,689.87379,6,6
-651.932305,687.26835,6,6
-650.6817935,684.6629,6,6
-649.4312835,682.0573,6,6
-648.1807739,679.45185,6,6
-646.9302653,676.84641,6,6
-645.6797577,674.24096,6,6
-644.429251,671.63551,6,6
-643.1782878,669.03006,6,6
-641.928241,666.42445,6,6
-640.6777372,663.819,6,6
-639.4272344,661.21355,6,6
-638.1767325,658.6081,6,6
-636.9262316,656.00264,6,6
-635.6472305,653.4221,6,6
-634.3098227,650.89275,6,6
-632.9728227,648.36341,6,6
-631.6351343,645.83406,6,6
-630.2976043,643.30472,6,6
-628.9601999,640.77537,6,6
-627.6223447,638.24617,6,6
-626.2853933,635.71683,6,6
-624.9479915,633.18748,6,6
-623.6105906,630.65813,6,6
-622.2731906,628.12877,6,6
-621.3101343,625.32254,6,6
-620.2696001,622.57146,6,6
-618.9838146,619.99597,6,6
-617.6980294,617.42064,6,6
-616.4128868,614.84516,6,6
-614.7838213,612.66827,6,6
-613.0045818,610.66668,6,6
-611.2253422,608.66525,6,6
-609.4461343,606.66381,6,6
-607.6671343,604.66221,6,6
-605.8874525,602.66077,6,6
-604.1083874,600.65933,6,6
-601.9281306,599.86673,6,6
-599.6021343,599.51242,6,6
-597.2769309,599.15812,6,6
-594.9513302,598.80381,6,6
-592.6257295,598.44935,6,6
-590.2996056,598.09504,6,6
-587.9741343,597.74074,6,6
-585.6489222,597.38643,6,6
-583.3233191,597.03197,6,6
-580.997715,596.67767,6,6
-578.6721343,596.32336,6,6
-576.3465055,595.9689,6,6
-574.0208996,595.61459,6,6
-571.6985094,595.22804,6,6
-569.3814012,594.78856,6,6
-567.0642925,594.34909,6,6
-564.7471832,593.90961,6,6
-562.4300728,593.47029,6,6
-560.1129624,593.03082,6,6
-557.7958514,592.59134,6,6
-555.4787398,592.15187,6,6
-553.1616277,591.71239,6,6
-550.8439489,591.27292,6,6
-548.5274018,590.83344,6,6
-546.2123969,590.37561,6,6
-543.8984976,589.9079,6,6
-541.5845972,589.44034,6,6
-539.2706967,588.97263,6,6
-536.9567952,588.50507,6,6
-534.6428932,588.03752,6,6
-532.3289911,587.56981,6,6
-530.0150879,587.10225,6,6
-527.7011847,586.63454,6,6
-525.3872804,586.16698,6,6
-523.0733761,585.69927,6,6
-520.7594707,585.23171,6,6
-518.4459049,584.76415,6,6
-516.1323188,584.29644,6,6
-513.8177518,583.82888,6,6
-511.5038447,583.36117,6,6
-509.1899365,582.89361,6,6
-506.8760278,582.42605,6,6
-504.5621191,581.95834,6,6
-502.2482093,581.49078,6,6
-499.9342994,581.02306,6,6
-497.6203885,580.5555,6,6
-495.3064776,580.08779,6,6
-492.9917202,579.63304,6,6
-490.6685565,579.24076,6,6
-488.347056,578.84834,6,6
-486.0249908,578.45607,6,6
-483.702925,578.0638,6,6
-481.3808586,577.67152,6,6
-479.0587917,577.27925,6,6
-476.7367242,576.88698,6,6
-474.4146561,576.49471,6,6
-472.0925879,576.10228,6,6
-469.7705187,575.71001,6,6
-467.4484489,575.31774,6,6
-465.1269935,574.9196,6,6
-462.8095948,574.48243,6,6
-460.4921951,574.04542,6,6
-458.1747948,573.6084,6,6
-455.8573944,573.17123,6,6
-453.5399929,572.73421,6,6
-451.2221343,572.29704,6,6
-448.9051889,571.86002,6,6
-446.5877858,571.42301,6,6
-444.2703826,570.98584,6,6
-441.9531343,570.54882,6,6
-439.6350353,570.11164,6,6
-437.318221,569.67463,6,6
-435.0007628,569.23761,6,6
-432.6833569,568.80044,6,6
-430.3659498,568.36342,6,6
-428.0485428,567.92624,6,6
-425.7311346,567.48922,6,6
-423.4137259,567.0522,6,6
-421.0963171,566.61503,6,6
-418.7789073,566.17801,6,6
-416.4614974,565.74083,6,6
-414.1440865,565.30381,6,6
-411.8266749,564.86679,6,6
-409.508639,564.42962,6,6
-407.1918508,563.9926,6,6
-404.8744381,563.55542,6,6
-402.5570243,563.1184,6,6
-400.23961,562.68138,6,6
-397.9221957,562.2442,6,6
-395.6047802,561.80718,6,6
-393.2873648,561.37,6,6
-390.9699482,560.93298,6,6
-388.6525311,560.49595,6,6
-386.335114,560.05878,6,6
-384.0173561,559.62175,6,6
-381.7002774,559.18458,6,6
-379.3821464,558.74755,6,6
-377.0654387,558.31037,6,6
-374.7480182,557.87335,6,6
-372.5326609,556.96376,6,6
-370.3861303,555.73599,6,6
-368.239573,554.50823,6,6
-366.0930155,553.28046,6,6
-363.9464577,552.05269,6,6
-361.8006063,550.82492,6,6
-359.6533414,549.59715,6,6
-357.5062283,548.36938,6,6
-355.3602241,547.14161,6,6
-353.213665,545.91383,6,6
-351.0671062,544.68591,6,6
-348.9205466,543.45813,6,6
-346.7739868,542.23036,6,6
-344.6274267,541.00259,6,6
-342.4808664,539.77481,6,6
-340.3343058,538.54704,6,6
-338.1877449,537.31926,6,6
-336.0411838,536.09148,6,6
-333.894623,534.86355,6,6
-331.7480614,533.63577,6,6
-329.8491646,531.97882,6,6
-328.3762464,529.58382,6,6
-326.9033294,527.18866,6,6
-325.4304131,524.79351,6,6
-323.957497,522.3985,6,6
-322.4845821,520.00334,6,6
-321.011668,517.60819,6,6
-319.5387541,515.21318,6,6
-318.0658414,512.81802,6,6
-316.5929294,510.42286,6,6
-315.1200181,508.0277,6,6
-313.6466691,505.63269,6,6
-312.1741972,503.23752,6,6
-310.7012881,500.84236,6,6
-309.2283792,498.44735,6,6
-307.7554715,496.05218,6,6
-306.2825646,493.65702,6,6
-304.8094888,491.26185,6,6
-303.3366264,488.86683,6,6
-301.8638475,486.47167,6,6
-300.3909037,484.0765,6,6
-298.918043,481.68133,6,6
-297.4451369,479.28631,6,6
-295.972235,476.89114,6,6
-294.4993338,474.49596,6,6
-293.0238808,472.10356,6,6
-291.5371681,469.72331,6,6
-290.0504561,467.34306,6,6
-288.5637448,464.96281,6,6
-287.0770342,462.58256,6,6
-285.5903248,460.20215,6,6
-284.1036156,457.8219,6,6
-282.6169071,455.44165,6,6
-281.1301994,453.06139,6,6
-279.6434923,450.68114,6,6
-278.1571343,448.30088,6,6
-276.3727944,446.32803,6,6
-274.5651343,444.38998,6,6
-273.1472742,441.93818,6,6
-271.7290798,439.48623,6,6
-270.3109356,437.03442,6,6
-268.8931343,434.58247,6,6
-267.4743729,432.13066,6,6
-266.0561343,429.67886,6,6
-264.638118,427.2269,6,6
-263.2199278,424.77509,6,6
-261.8017384,422.32328,6,6
-260.3835502,419.87132,6,6
-258.9653624,417.41951,6,6
-257.5292054,414.98694,6,6
-255.9855874,412.67053,6,6
-254.4419705,410.35398,6,6
-252.8983537,408.03757,6,6
-251.354738,405.72101,6,6
-249.811123,403.40445,6,6
-248.2675081,401.08804,6,6
-246.7241343,398.77148,6,6
-245.1802812,396.45491,6,6
-243.6366682,394.1385,6,6
-242.0930564,391.82194,6,6
-240.5494452,389.50537,6,6
-239.0128758,387.18111,6,6
-237.5261724,384.80068,6,6
-236.0394692,382.4204,6,6
-234.5522853,380.04012,6,6
-233.0661343,377.65984,6,6
-231.5793638,375.27956,6,6
-230.0931343,372.89928,6,6
-228.6059642,370.51884,6,6
-227.1191343,368.13856,6,6
-225.632567,365.75828,6,6
-224.1458694,363.37799,6,6
-222.6779674,360.97755,6,6
-221.2171058,358.56957,6,6
-219.756245,356.16159,6,6
-218.295385,353.75361,6,6
-216.8345251,351.34578,6,6
-215.3736665,348.93779,6,6
-213.9128086,346.52981,6,6
-212.4519515,344.12182,6,6
-210.9910951,341.71383,6,6
-209.5302394,339.30584,6,6
-208.069384,336.89801,6,6
-206.6085298,334.49002,6,6
-205.1476763,332.08203,6,6
-203.6868235,329.67404,6,6
-202.2259715,327.26605,6,6
-200.7651343,324.85805,6,6
-199.3042697,322.45006,6,6
-197.8434193,320.04222,6,6
-196.3825703,317.63423,6,6
-194.9217219,315.22623,6,6
-193.4608743,312.81823,6,6
-192.0000274,310.41024,6,6
-190.5391812,308.00224,6,6
-189.0783358,305.59424,6,6
-187.6174911,303.18624,6,6
-186.1571343,300.77824,6,6
-184.6958039,298.37024,6,6
-183.2349614,295.96224,6,6
-181.7741343,293.55439,6,6
-180.3130571,291.14639,6,6
-178.8524378,288.73838,6,6
-177.3915983,286.33038,6,6
-175.9307594,283.92237,6,6
-174.4699213,281.51437,6,6
-173.009728,279.10636,6,6
-171.5482473,276.69835,6,6
-169.9478521,274.45394,6,6
-168.303539,272.2611,6,6
-166.6592268,270.06809,6,6
-165.1628019,267.69932,6,6
-163.6761113,265.31901,6,6
-162.1898454,262.93869,6,6
-160.7027327,260.55822,6,6
-159.2160442,258.1779,6,6
-157.7293565,255.79758,6,6
-156.2421343,253.41726,6,6
-154.7559835,251.03678,6,6
-153.2691343,248.65646,6,6
-151.7826128,246.27614,6,6
-150.3330656,243.85705,6,6
-148.9148946,241.40503,6,6
-147.496724,238.95316,6,6
-146.0785546,236.50114,6,6
-144.6603855,234.04927,6,6
-143.2422176,231.59725,6,6
-141.8240501,229.14538,6,6
-140.4058838,226.69335,6,6
-138.9877178,224.24148,6,6
-137.5695531,221.78946,6,6
-136.1513887,219.33758,6,6
-134.7332255,216.88556,6,6
-133.2794631,214.47076,6,6
-131.797597,212.08504,6,6
-130.3163653,209.69948,6,6
-128.8338657,207.31391,6,6
-127.3520012,204.92834,6,6
-125.8701374,202.54277,6,6
-124.3882743,200.1572,6,6
-122.9064118,197.77163,6,6
-121.4245507,195.38591,6,6
-119.9426897,193.00034,6,6
-118.4608294,190.61477,6,6
-116.9789698,188.22919,6,6
-115.4971109,185.84362,6,6
-114.0152533,183.45789,6,6
-112.5331343,181.07232,6,6
-111.051539,178.68674,6,6
-109.5691149,176.30116,6,6
-108.0885032,173.91559,6,6
-106.6059735,171.52986,6,6
-105.1241196,169.14428,6,6
-103.6422664,166.7587,6,6
-102.1604139,164.37312,6,6
-100.6785626,161.98738,6,6
-99.19713427,159.6018,6,6
-97.71417448,157.21699,6,6
-96.23112169,154.83263,6,6
-94.74806961,152.44828,6,6
-93.26501823,150.06392,6,6
-91.78158153,147.67957,6,6
-90.29891708,145.29537,6,6
-88.81586782,142.91101,6,6
-87.33281927,140.52665,6,6
-85.84977142,138.1423,6,6
-84.36672428,135.75794,6,6
-82.88367785,133.37358,6,6
-81.4006316,130.98937,6,6
-79.91758658,128.60501,6,6
-78.43454226,126.22065,6,6
-76.95149865,123.83628,6,6
-75.46846299,121.45192,6,6
-73.98541355,119.06756,6,6
-72.50237206,116.68319,6,6
-71.01933127,114.29882,6,6
-69.53629068,111.91461,6,6
-68.0532513,109.53024,6,6
-66.57021264,107.14588,6,6
-65.08717468,104.76151,6,6
-63.60413742,102.37714,6,6
-62.12110087,99.99277,6,6
-60.63806503,97.60839,6,6
-59.15513427,95.22402,6,6
-57.67213427,92.83965,6,6
-56.18896174,90.45527,6,6
-54.70592872,88.0709,6,6
-53.22289641,85.68652,6,6
-51.73986429,83.3023,6,6
-50.25683339,80.91793,6,6
-48.7738032,78.53355,6,6
-47.29113427,76.14917,6,6
-45.80774493,73.76479,6,6
-44.32471686,71.38041,6,6
-42.84168949,68.99603,6,6
-41.35866282,66.61165,6,6
-39.87563687,64.22727,6,6
-38.39261162,61.84288,6,6
-36.90958707,59.4585,6,6
-35.42656324,57.07411,6,6
-33.9435401,54.68973,6,6
-32.46051768,52.30534,6,6
-30.97749596,49.92095,6,6
-29.49447495,47.53657,6,6
-28.01153878,45.15218,6,6
-26.52843504,42.76779,6,6
-25.04541615,40.3834,6,6
-23.56239796,37.99901,6,6
-22.07938048,35.61462,6,6
-20.5963637,33.23022,6,6
-19.11334763,30.84583,6,6
-17.63033227,28.46144,6,6
-16.14659298,26.07704,6,6
-14.66430366,23.69264,6,6
-13.18129093,21.30809,6,6
-11.6982784,18.9237,6,6
-10.2149068,16.5393,6,6
-8.732255439,14.1549,6,6
-7.24924502,11.7705,6,6
-5.76613427,9.3861,6,6
-4.2832263,7.0017,6,6
