Distance_m,Time_s,Velocity_ms,VLIM_ms,SteerAngle_deg,Throttle_0to1,Brake_0to1,Lean_deg,Grade_rad
1904.34174529665,51.0683763733812,17.5572823540127,17.6695550906425,3.11614582319784,0,0,33.0889804832792,-0.103799230469174
1906.97956990254,51.219129687856,18.4375485284575,18.4537123250731,2.8915477961077,1,0,28.4341268494581,-0.0967616904518976
1909.70378922139,51.3704969398788,19.3107099256493,19.708831854563,2.56591664011866,1,0,23.7650126681606,-0.0897412379378052
1912.57335653148,51.5225340100697,20.1872181076873,21.4630149455428,2.12061039106014,1,0,19.0091497801945,-0.080948764554024
1915.63465948733,51.6775448224482,21.0634351498209,23.7064359047666,1.64564521046907,1,0,14.2104028966019,-0.075675040029196
1918.86377115342,51.8341053329415,21.929706212122,26.3419588099168,1.30163483378502,1,0,9.43419781692101,-0.0720466685660471
1922.21721401869,51.9901043020346,22.7772894625348,29.1504052493575,1.07997100956684,1,0,4.72725557113441,-0.0681202983564451
1925.65794270561,52.144027804833,23.6026442888812,31.8167853516386,0.912084859971619,1,0,0.144335339472194,-0.0687869332456919
1929.13749272895,52.2940732982997,24.3974991864769,34.035703251284,0.822387467882354,1,0,-4.28700794338177,-0.0668578516887064
1932.62387336986,52.4393387241289,25.1639512934143,35.6489792892346,0.779437694956999,1,0,-8.56973029680368,-0.0660985691803214
1936.10679720764,52.5798884378301,25.902253586911,36.701922713301,0.750360630413749,1,0,-12.7140136721178,-0.0639983082443416
1939.58301537439,52.7160339835936,26.6165195912476,37.3720315887015,0.722213995742434,1,0,-16.7318433696638,-0.0634873442364596
1943.05204349755,52.8481401967907,27.3102668407189,37.8392911223566,0.693113052343625,1,0,-20.6336040865354,-0.0644318708447378
1946.51375318292,52.9765257326035,27.9828214400226,38.23455750941,0.665593069670737,1,0,-24.430754728098,-0.0629613566281218
1949.9704597581,53.1015578725206,28.6366437675319,38.6423331602354,0.636042210158269,1,0,-28.1444029702113,-0.0602481531815251
1953.43440494644,53.2239166823624,29.2765577737399,39.098931092873,0.594896576869453,1,0,-31.784947936106,-0.0602544693640356
1956.90950459004,53.3439273034683,29.9025611930202,39.5974891874396,0.553522604491661,1,0,-35.3612601681609,-0.0587539521001028
1960.39957497933,53.4618766900163,30.5116197671694,40.1079987673538,0.512184179927744,1,0,-38.8711572814809,-0.0545715370636869
1963.8980720864,53.5776937730743,31.1071432217202,40.5890761494594,0.472596569884571,1,0,-42.3131544813841,-0.0535615197880177
1967.40054131933,53.6913756797872,31.6899019207858,41.0113941266387,0.439472880652522,1,0,-45.4010456413512,-0.0545101723397331
1970.89535377904,53.8026806767588,32.2569753304331,41.3732685765382,0.429414715871916,1,0,-46.411282084006,-0.051226097864258
1974.38532696458,53.9118329398734,32.8117879315132,41.6895620951673,0.41825765694104,1,0,-47.1151313639952,-0.0501816257634153
1977.87345611164,54.0190465696457,33.3576983745847,41.9761330716884,0.407054935645018,1,0,-47.6849846197543,-0.051637221735948
1981.36241376757,54.124501753015,33.8926689421457,42.2421789316681,0.396847148685058,1,0,-48.3489169589415,-0.0507119506520326
1984.85031551092,54.2282306063291,34.4200448768037,42.4837752718418,0.386240473819443,1,0,-48.8027665356924,-0.0517012387919201
