Loading track data from high_fidel_track.csv...
--------------------------------------------------------------------------------
SIM PHYSICS | MULTI-POINT VISION | FREE RACING LINE | AUTO-STOP
--------------------------------------------------------------------------------
C:\Users\zinov\AppData\Roaming\Python\Python312\site-packages\stable_baselines3\common\on_policy_algorithm.py:150: UserWarning: You are trying to run PPO on the GPU, but it is primarily intended to run on the CPU when not using a CNN policy (you are using ActorCriticPolicy which should be a MlpPolicy). See https://github.com/DLR-RM/stable-baselines3/issues/1245 for more info. You can pass `device='cpu'` or `export CUDA_VISIBLE_DEVICES=` to force using the CPU.Note: The model will train, but the GPU utilization will be poor and the training might take longer than on CPU.
  warnings.warn(
...
Gen  9099 | Result: off_track    | Prog:   0.8% | Reward:   0.41 | Max Spd:  11.3 m/s | Time:   7.2s
Gen  9100 | Result: off_track    | Prog:   0.2% | Reward:   0.05 | Max Spd:   5.6 m/s | Time:   3.4s
Gen  9101 | Result: off_track    | Prog:   5.0% | Reward:   2.87 | Max Spd:  21.8 m/s | Time:  25.8s
Gen  9102 | Result: off_track    | Prog:   1.0% | Reward:   0.58 | Max Spd:  15.3 m/s | Time:   5.4s
Gen  9103 | Result: off_track    | Prog:   1.0% | Reward:   0.51 | Max Spd:  10.9 m/s | Time:   8.0s
Gen  9104 | Result: off_track    | Prog:   0.7% | Reward:   0.27 | Max Spd:  11.8 m/s | Time:  10.7s
Gen  9105 | Result: off_track    | Prog:   2.3% | Reward:   1.14 | Max Spd:  12.8 m/s | Time:  24.6s
Gen  9106 | Result: off_track    | Prog:   0.7% | Reward:   0.34 | Max Spd:  12.4 m/s | Time:   9.0s
Gen  9107 | Result: off_track    | Prog:   0.3% | Reward:   0.10 | Max Spd:  10.6 m/s | Time:   6.8s
Gen  9108 | Result: off_track    | Prog:   0.5% | Reward:   0.17 | Max Spd:   7.8 m/s | Time:   6.7s
Gen  9109 | Result: off_track    | Prog:   0.5% | Reward:   0.10 | Max Spd:   7.2 m/s | Time:  10.5s
Gen  9110 | Result: off_track    | Prog:   3.1% | Reward:   1.83 | Max Spd:  18.0 m/s | Time:  15.2s
Gen  9111 | Result: off_track    | Prog:   1.7% | Reward:   0.83 | Max Spd:  12.1 m/s | Time:  16.2s
Gen  9112 | Result: off_track    | Prog:   5.5% | Reward:   3.21 | Max Spd:  17.8 m/s | Time:  27.0s
Gen  9113 | Result: off_track    | Prog:   2.1% | Reward:   1.16 | Max Spd:  20.9 m/s | Time:  14.5s
Gen  9114 | Result: off_track    | Prog:   1.9% | Reward:   1.00 | Max Spd:  12.3 m/s | Time:  18.2s
Gen  9115 | Result: off_track    | Prog:   0.3% | Reward:   0.17 | Max Spd:  10.6 m/s | Time:   3.2s
Gen  9116 | Result: off_track    | Prog:   0.7% | Reward:   0.27 | Max Spd:   7.9 m/s | Time:  11.3s
Gen  9117 | Result: off_track    | Prog:   3.1% | Reward:   1.50 | Max Spd:  12.6 m/s | Time:  33.6s
Gen  9118 | Result: off_track    | Prog:   0.3% | Reward:   0.05 | Max Spd:   6.4 m/s | Time:   6.0s
Gen  9119 | Result: off_track    | Prog:   5.2% | Reward:   3.01 | Max Spd:  18.2 m/s | Time:  23.4s
Gen  9120 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:   6.6 m/s | Time:   4.0s
Gen  9121 | Result: off_track    | Prog:   0.2% | Reward:  -0.12 | Max Spd:   6.5 m/s | Time:  10.2s
Gen  9122 | Result: off_track    | Prog:   0.3% | Reward:   0.16 | Max Spd:   9.0 m/s | Time:   3.5s
Gen  9123 | Result: off_track    | Prog:   2.1% | Reward:   1.26 | Max Spd:  20.5 m/s | Time:  10.7s
Gen  9124 | Result: off_track    | Prog:   0.1% | Reward:  -0.01 | Max Spd:   6.1 m/s | Time:   4.4s
Gen  9125 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:   6.8 m/s | Time:   5.1s
Gen  9126 | Result: off_track    | Prog:   0.5% | Reward:   0.23 | Max Spd:   9.3 m/s | Time:   6.7s
Gen  9127 | Result: off_track    | Prog:   1.2% | Reward:   0.63 | Max Spd:  10.7 m/s | Time:  10.2s
Gen  9128 | Result: off_track    | Prog:   3.9% | Reward:   2.25 | Max Spd:  20.0 m/s | Time:  21.1s
Gen  9129 | Result: off_track    | Prog:   2.6% | Reward:   1.31 | Max Spd:  13.5 m/s | Time:  25.0s
Gen  9130 | Result: off_track    | Prog:   0.5% | Reward:   0.27 | Max Spd:  11.3 m/s | Time:   5.2s
Gen  9131 | Result: off_track    | Prog:   0.1% | Reward:  -0.01 | Max Spd:   6.8 m/s | Time:   4.8s
Gen  9132 | Result: off_track    | Prog:   0.3% | Reward:   0.07 | Max Spd:   7.5 m/s | Time:   5.6s
Gen  9133 | Result: off_track    | Prog:   1.5% | Reward:   0.84 | Max Spd:  11.0 m/s | Time:  11.6s
Gen  9134 | Result: off_track    | Prog:   0.3% | Reward:  -0.03 | Max Spd:   9.0 m/s | Time:  10.1s
Gen  9135 | Result: off_track    | Prog:   0.1% | Reward:  -0.01 | Max Spd:   6.8 m/s | Time:   2.7s
Gen  9136 | Result: off_track    | Prog:   5.1% | Reward:   2.93 | Max Spd:  18.0 m/s | Time:  29.2s
Gen  9137 | Result: off_track    | Prog:   4.9% | Reward:   2.93 | Max Spd:  22.0 m/s | Time:  20.1s
Gen  9138 | Result: off_track    | Prog:   0.9% | Reward:   0.39 | Max Spd:   9.5 m/s | Time:  14.7s
Gen  9139 | Result: off_track    | Prog:   0.6% | Reward:   0.23 | Max Spd:  12.5 m/s | Time:   8.2s
Gen  9140 | Result: off_track    | Prog:   3.7% | Reward:   2.18 | Max Spd:  20.3 m/s | Time:  18.6s
Gen  9141 | Result: off_track    | Prog:   4.9% | Reward:   2.92 | Max Spd:  22.2 m/s | Time:  19.5s
Gen  9142 | Result: off_track    | Prog:   0.6% | Reward:   0.27 | Max Spd:   8.8 m/s | Time:   7.6s
Gen  9143 | Result: off_track    | Prog:   1.3% | Reward:   0.65 | Max Spd:  13.4 m/s | Time:  13.8s
Gen  9144 | Result: off_track    | Prog:   1.9% | Reward:   0.97 | Max Spd:  19.2 m/s | Time:  18.6s
Gen  9145 | Result: off_track    | Prog:   0.5% | Reward:   0.23 | Max Spd:  15.6 m/s | Time:   5.1s
Gen  9146 | Result: off_track    | Prog:   0.5% | Reward:   0.23 | Max Spd:  10.2 m/s | Time:   5.5s
Gen  9147 | Result: off_track    | Prog:   0.1% | Reward:   0.03 | Max Spd:   5.2 m/s | Time:   3.6s
Gen  9148 | Result: off_track    | Prog:   0.6% | Reward:   0.14 | Max Spd:   8.0 m/s | Time:  14.1s
Gen  9149 | Result: off_track    | Prog:   0.7% | Reward:   0.28 | Max Spd:   9.5 m/s | Time:  11.2s
Gen  9150 | Result: off_track    | Prog:   1.1% | Reward:   0.51 | Max Spd:  15.5 m/s | Time:  15.5s
Gen  9151 | Result: off_track    | Prog:   0.1% | Reward:  -0.10 | Max Spd:   4.4 m/s | Time:   6.8s
Gen  9152 | Result: off_track    | Prog:   0.9% | Reward:   0.39 | Max Spd:  13.2 m/s | Time:  10.8s
Gen  9153 | Result: off_track    | Prog:   0.3% | Reward:  -0.18 | Max Spd:   5.7 m/s | Time:  16.4s
Gen  9154 | Result: off_track    | Prog:   0.1% | Reward:   0.01 | Max Spd:   5.6 m/s | Time:   3.0s
Gen  9155 | Result: off_track    | Prog:   1.4% | Reward:   0.71 | Max Spd:  13.1 m/s | Time:  11.7s
Gen  9156 | Result: off_track    | Prog:   0.3% | Reward:   0.15 | Max Spd:  10.6 m/s | Time:   4.2s
Gen  9157 | Result: off_track    | Prog:   0.5% | Reward:   0.10 | Max Spd:   7.8 m/s | Time:  11.8s
Gen  9158 | Result: off_track    | Prog:   0.1% | Reward:   0.03 | Max Spd:   6.5 m/s | Time:   3.5s
Gen  9159 | Result: off_track    | Prog:   0.9% | Reward:   0.39 | Max Spd:  10.1 m/s | Time:   9.7s
Gen  9160 | Result: off_track    | Prog:   2.7% | Reward:   1.46 | Max Spd:  14.3 m/s | Time:  20.5s
Gen  9161 | Result: off_track    | Prog:   1.0% | Reward:   0.58 | Max Spd:  15.0 m/s | Time:   5.5s
Gen  9162 | Result: off_track    | Prog:   0.5% | Reward:   0.23 | Max Spd:  12.2 m/s | Time:   3.5s
Gen  9163 | Result: off_track    | Prog:   0.7% | Reward:   0.20 | Max Spd:   9.4 m/s | Time:  11.6s
Gen  9164 | Result: off_track    | Prog:   0.1% | Reward:  -0.05 | Max Spd:   4.6 m/s | Time:   5.2s
Gen  9165 | Result: off_track    | Prog:   0.4% | Reward:   0.10 | Max Spd:   6.7 m/s | Time:   8.8s
Gen  9166 | Result: off_track    | Prog:   0.4% | Reward:   0.09 | Max Spd:   6.7 m/s | Time:   9.6s
Gen  9167 | Result: off_track    | Prog:   0.6% | Reward:   0.24 | Max Spd:   8.5 m/s | Time:   9.0s
Gen  9168 | Result: off_track    | Prog:   0.3% | Reward:  -0.01 | Max Spd:   6.2 m/s | Time:   9.7s
Gen  9169 | Result: off_track    | Prog:   0.1% | Reward:   0.02 | Max Spd:  10.2 m/s | Time:   2.4s
Gen  9170 | Result: off_track    | Prog:   0.2% | Reward:  -0.07 | Max Spd:   6.6 m/s | Time:   9.4s
Gen  9171 | Result: off_track    | Prog:   1.3% | Reward:   0.72 | Max Spd:  13.5 m/s | Time:   9.1s
Gen  9172 | Result: off_track    | Prog:   5.0% | Reward:   2.92 | Max Spd:  20.1 m/s | Time:  22.3s
Gen  9173 | Result: off_track    | Prog:   2.3% | Reward:   1.35 | Max Spd:  21.0 m/s | Time:  10.0s
Gen  9174 | Result: off_track    | Prog:   0.7% | Reward:   0.33 | Max Spd:  10.1 m/s | Time:   6.6s
Gen  9175 | Result: off_track    | Prog:   2.9% | Reward:   1.65 | Max Spd:  15.7 m/s | Time:  18.2s
Gen  9176 | Result: off_track    | Prog:   0.2% | Reward:   0.05 | Max Spd:   7.0 m/s | Time:   4.2s
Gen  9177 | Result: off_track    | Prog:   2.0% | Reward:   1.15 | Max Spd:  16.0 m/s | Time:  12.5s
Gen  9178 | Result: off_track    | Prog:   0.3% | Reward:   0.03 | Max Spd:   9.6 m/s | Time:   9.0s
Gen  9179 | Result: off_track    | Prog:   0.1% | Reward:  -0.05 | Max Spd:   4.6 m/s | Time:   4.6s
Gen  9180 | Result: off_track    | Prog:   1.3% | Reward:   0.72 | Max Spd:  15.4 m/s | Time:  10.9s
Gen  9181 | Result: off_track    | Prog:   0.1% | Reward:  -0.01 | Max Spd:   6.6 m/s | Time:   2.7s
Gen  9182 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:  14.2 m/s | Time:   5.7s
Gen  9183 | Result: off_track    | Prog:   0.5% | Reward:   0.18 | Max Spd:  11.3 m/s | Time:  10.8s
Gen  9184 | Result: off_track    | Prog:   0.2% | Reward:   0.05 | Max Spd:   6.4 m/s | Time:   3.7s
Gen  9185 | Result: off_track    | Prog:   0.8% | Reward:   0.38 | Max Spd:  15.9 m/s | Time:   8.2s
Gen  9186 | Result: off_track    | Prog:   2.1% | Reward:   1.21 | Max Spd:  19.3 m/s | Time:  11.5s
Gen  9187 | Result: off_track    | Prog:   5.1% | Reward:   2.90 | Max Spd:  19.7 m/s | Time:  28.7s
Gen  9188 | Result: off_track    | Prog:   0.4% | Reward:   0.09 | Max Spd:  11.6 m/s | Time:  10.4s
Gen  9189 | Result: off_track    | Prog:   1.1% | Reward:   0.46 | Max Spd:   9.7 m/s | Time:  16.8s
Gen  9190 | Result: off_track    | Prog:   0.3% | Reward:   0.12 | Max Spd:   7.5 m/s | Time:   3.8s
Gen  9191 | Result: off_track    | Prog:   0.5% | Reward:   0.22 | Max Spd:  10.4 m/s | Time:   8.3s
Gen  9192 | Result: off_track    | Prog:   4.7% | Reward:   2.73 | Max Spd:  20.6 m/s | Time:  22.9s
Gen  9193 | Result: off_track    | Prog:   0.7% | Reward:   0.40 | Max Spd:  11.3 m/s | Time:   5.7s
Gen  9194 | Result: off_track    | Prog:   2.1% | Reward:   1.26 | Max Spd:  20.9 m/s | Time:  10.4s
Gen  9195 | Result: off_track    | Prog:   0.6% | Reward:   0.32 | Max Spd:  12.8 m/s | Time:   3.9s
Gen  9196 | Result: off_track    | Prog:   1.3% | Reward:   0.70 | Max Spd:  19.9 m/s | Time:   8.4s
Gen  9197 | Result: off_track    | Prog:   1.3% | Reward:   0.71 | Max Spd:  17.7 m/s | Time:   8.6s
Gen  9198 | Result: off_track    | Prog:   1.7% | Reward:   0.95 | Max Spd:  16.2 m/s | Time:   9.2s
Gen  9199 | Result: off_track    | Prog:   5.1% | Reward:   2.66 | Max Spd:  23.7 m/s | Time:  41.7s
Gen  9200 | Result: off_track    | Prog:   0.9% | Reward:   0.51 | Max Spd:  13.2 m/s | Time:   7.1s
Gen  9201 | Result: off_track    | Prog:   1.4% | Reward:   0.69 | Max Spd:  13.1 m/s | Time:  15.6s
Gen  9202 | Result: off_track    | Prog:   0.3% | Reward:   0.05 | Max Spd:   9.1 m/s | Time:   6.2s
Gen  9203 | Result: off_track    | Prog:   1.4% | Reward:   0.64 | Max Spd:  12.9 m/s | Time:  18.1s
Gen  9204 | Result: off_track    | Prog:   1.0% | Reward:   0.53 | Max Spd:  12.2 m/s | Time:   8.5s
Gen  9205 | Result: off_track    | Prog:   0.2% | Reward:   0.04 | Max Spd:   5.1 m/s | Time:   4.8s
Gen  9206 | Result: off_track    | Prog:   0.4% | Reward:   0.17 | Max Spd:  10.4 m/s | Time:   4.5s
Gen  9207 | Result: off_track    | Prog:   4.7% | Reward:   2.63 | Max Spd:  19.0 m/s | Time:  31.6s
Gen  9208 | Result: off_track    | Prog:   0.3% | Reward:  -0.02 | Max Spd:   5.3 m/s | Time:   9.6s
Gen  9209 | Result: off_track    | Prog:   0.5% | Reward:   0.24 | Max Spd:  14.6 m/s | Time:   3.7s
Gen  9210 | Result: off_track    | Prog:   0.1% | Reward:  -0.09 | Max Spd:   5.1 m/s | Time:   6.6s
Gen  9211 | Result: off_track    | Prog:   3.5% | Reward:   2.10 | Max Spd:  21.0 m/s | Time:  15.7s
Gen  9212 | Result: off_track    | Prog:   1.9% | Reward:   0.94 | Max Spd:  19.7 m/s | Time:  20.7s
Gen  9213 | Result: off_track    | Prog:   0.5% | Reward:   0.24 | Max Spd:  13.7 m/s | Time:   4.1s
Gen  9214 | Result: off_track    | Prog:   0.5% | Reward:   0.29 | Max Spd:  12.0 m/s | Time:   4.2s
Gen  9215 | Result: off_track    | Prog:   1.1% | Reward:   0.60 | Max Spd:  19.0 m/s | Time:   7.6s
Gen  9216 | Result: off_track    | Prog:   0.8% | Reward:   0.33 | Max Spd:  16.9 m/s | Time:  11.7s
Gen  9217 | Result: off_track    | Prog:   0.9% | Reward:   0.39 | Max Spd:  15.6 m/s | Time:  10.2s
Gen  9218 | Result: off_track    | Prog:   1.9% | Reward:   1.05 | Max Spd:  11.8 m/s | Time:  12.9s
Gen  9219 | Result: off_track    | Prog:   0.6% | Reward:   0.21 | Max Spd:   9.3 m/s | Time:   8.8s
Gen  9220 | Result: off_track    | Prog:   0.2% | Reward:   0.06 | Max Spd:   6.0 m/s | Time:   3.9s
Gen  9221 | Result: off_track    | Prog:   0.4% | Reward:   0.16 | Max Spd:   8.9 m/s | Time:   6.1s
Gen  9222 | Result: off_track    | Prog:   1.9% | Reward:   0.95 | Max Spd:  16.3 m/s | Time:  14.9s
Gen  9223 | Result: off_track    | Prog:   0.5% | Reward:   0.09 | Max Spd:   7.9 m/s | Time:  14.1s
Gen  9224 | Result: off_track    | Prog:   1.1% | Reward:   0.56 | Max Spd:  11.6 m/s | Time:   9.8s
Gen  9225 | Result: off_track    | Prog:   0.2% | Reward:   0.05 | Max Spd:   7.6 m/s | Time:   3.3s
Gen  9226 | Result: off_track    | Prog:   2.9% | Reward:   1.75 | Max Spd:  16.9 m/s | Time:  13.7s
Gen  9227 | Result: off_track    | Prog:   2.1% | Reward:   1.22 | Max Spd:  13.4 m/s | Time:  14.0s
Gen  9228 | Result: off_track    | Prog:   0.2% | Reward:   0.00 | Max Spd:   7.0 m/s | Time:   5.4s
Gen  9229 | Result: off_track    | Prog:   0.9% | Reward:   0.46 | Max Spd:  11.0 m/s | Time:   7.1s
Gen  9230 | Result: off_track    | Prog:   0.8% | Reward:   0.45 | Max Spd:  16.0 m/s | Time:   6.2s
Gen  9231 | Result: off_track    | Prog:   0.4% | Reward:   0.16 | Max Spd:   9.2 m/s | Time:   4.9s
Gen  9232 | Result: off_track    | Prog:   0.7% | Reward:   0.20 | Max Spd:   9.7 m/s | Time:  13.7s
Gen  9233 | Result: off_track    | Prog:   0.5% | Reward:   0.29 | Max Spd:  11.9 m/s | Time:   4.2s
Gen  9234 | Result: off_track    | Prog:   0.7% | Reward:   0.30 | Max Spd:  12.0 m/s | Time:   7.1s
Gen  9235 | Result: off_track    | Prog:   0.2% | Reward:   0.06 | Max Spd:   7.4 m/s | Time:   3.4s
Gen  9236 | Result: off_track    | Prog:   0.9% | Reward:   0.44 | Max Spd:  12.6 m/s | Time:  10.9s
Gen  9237 | Result: off_track    | Prog:   1.1% | Reward:   0.48 | Max Spd:  11.3 m/s | Time:  13.9s
Gen  9238 | Result: off_track    | Prog:   1.3% | Reward:   0.77 | Max Spd:  17.0 m/s | Time:   7.6s
Gen  9239 | Result: off_track    | Prog:   1.6% | Reward:   0.96 | Max Spd:  17.7 m/s | Time:   7.2s
Gen  9240 | Result: off_track    | Prog:   0.7% | Reward:   0.29 | Max Spd:  11.2 m/s | Time:   9.8s
Gen  9241 | Result: off_track    | Prog:   0.3% | Reward:  -0.03 | Max Spd:   6.4 m/s | Time:  11.6s
Gen  9242 | Result: off_track    | Prog:   0.2% | Reward:  -0.21 | Max Spd:   5.4 m/s | Time:  13.0s
Gen  9243 | Result: off_track    | Prog:   0.9% | Reward:   0.36 | Max Spd:  14.7 m/s | Time:  12.9s
Gen  9244 | Result: off_track    | Prog:   0.5% | Reward:   0.17 | Max Spd:  10.6 m/s | Time:   8.3s
Gen  9245 | Result: off_track    | Prog:   0.7% | Reward:   0.15 | Max Spd:   9.4 m/s | Time:  16.1s
Gen  9246 | Result: off_track    | Prog:   0.2% | Reward:  -0.08 | Max Spd:   6.7 m/s | Time:   9.4s
Gen  9247 | Result: off_track    | Prog:   5.0% | Reward:   2.96 | Max Spd:  20.6 m/s | Time:  21.4s
Gen  9248 | Result: off_track    | Prog:   1.4% | Reward:   0.72 | Max Spd:  14.2 m/s | Time:  12.0s
Gen  9249 | Result: off_track    | Prog:   0.3% | Reward:   0.04 | Max Spd:   7.2 m/s | Time:   8.0s
Gen  9250 | Result: off_track    | Prog:   4.3% | Reward:   2.43 | Max Spd:  15.8 m/s | Time:  28.8s
Gen  9251 | Result: off_track    | Prog:   0.3% | Reward:   0.07 | Max Spd:   7.9 m/s | Time:   7.6s
Gen  9252 | Result: off_track    | Prog:   0.3% | Reward:  -0.13 | Max Spd:   9.7 m/s | Time:  13.1s
Gen  9253 | Result: off_track    | Prog:   5.0% | Reward:   2.98 | Max Spd:  19.6 m/s | Time:  20.0s
Gen  9254 | Result: off_track    | Prog:   2.2% | Reward:   1.04 | Max Spd:  12.9 m/s | Time:  25.0s
Gen  9255 | Result: off_track    | Prog:   1.4% | Reward:   0.56 | Max Spd:   8.5 m/s | Time:  17.0s
Gen  9256 | Result: off_track    | Prog:   1.2% | Reward:   0.57 | Max Spd:   9.5 m/s | Time:  13.7s
Gen  9257 | Result: off_track    | Prog:   0.1% | Reward:  -0.02 | Max Spd:   6.5 m/s | Time:   5.6s
Gen  9258 | Result: off_track    | Prog:   0.9% | Reward:   0.42 | Max Spd:  10.3 m/s | Time:   8.2s
Gen  9259 | Result: off_track    | Prog:   5.0% | Reward:   2.99 | Max Spd:  20.6 m/s | Time:  19.7s
Gen  9260 | Result: off_track    | Prog:   1.6% | Reward:   0.82 | Max Spd:  15.0 m/s | Time:  15.6s
Gen  9261 | Result: off_track    | Prog:   3.8% | Reward:   2.29 | Max Spd:  20.8 m/s | Time:  15.6s
Gen  9262 | Result: off_track    | Prog:   0.1% | Reward:  -0.04 | Max Spd:   7.3 m/s | Time:   4.2s
Gen  9263 | Result: off_track    | Prog:   0.7% | Reward:   0.29 | Max Spd:   9.7 m/s | Time:   8.1s
Gen  9264 | Result: off_track    | Prog:   1.1% | Reward:   0.55 | Max Spd:  13.4 m/s | Time:   9.8s
Gen  9265 | Result: off_track    | Prog:   2.4% | Reward:   1.28 | Max Spd:  14.2 m/s | Time:  18.8s
Gen  9266 | Result: off_track    | Prog:   0.7% | Reward:   0.40 | Max Spd:  12.7 m/s | Time:   5.8s
Gen  9267 | Result: off_track    | Prog:   1.3% | Reward:   0.59 | Max Spd:  12.0 m/s | Time:  14.3s
Gen  9268 | Result: off_track    | Prog:   5.1% | Reward:   2.74 | Max Spd:  21.1 m/s | Time:  35.1s
Gen  9269 | Result: off_track    | Prog:   0.7% | Reward:   0.36 | Max Spd:  11.2 m/s | Time:   7.9s
Gen  9270 | Result: off_track    | Prog:   1.0% | Reward:   0.48 | Max Spd:  17.3 m/s | Time:  11.2s
Gen  9271 | Result: off_track    | Prog:   0.1% | Reward:  -0.00 | Max Spd:   6.3 m/s | Time:   5.1s
Gen  9272 | Result: off_track    | Prog:   4.4% | Reward:   2.62 | Max Spd:  22.8 m/s | Time:  20.0s
Gen  9273 | Result: off_track    | Prog:   1.7% | Reward:   0.92 | Max Spd:  12.1 m/s | Time:  11.6s
Gen  9274 | Result: off_track    | Prog:   0.2% | Reward:  -0.05 | Max Spd:   5.2 m/s | Time:   8.5s
Gen  9275 | Result: off_track    | Prog:   0.3% | Reward:   0.02 | Max Spd:   6.9 m/s | Time:   8.2s
Gen  9276 | Result: off_track    | Prog:   0.6% | Reward:   0.31 | Max Spd:  10.8 m/s | Time:   5.5s
Gen  9277 | Result: off_track    | Prog:   5.2% | Reward:   3.10 | Max Spd:  20.9 m/s | Time:  19.2s
Gen  9278 | Result: off_track    | Prog:   0.6% | Reward:   0.27 | Max Spd:   9.9 m/s | Time:   8.1s
Gen  9279 | Result: off_track    | Prog:   3.1% | Reward:   1.87 | Max Spd:  16.2 m/s | Time:  14.2s
Gen  9280 | Result: off_track    | Prog:   1.9% | Reward:   1.03 | Max Spd:  19.8 m/s | Time:  13.7s
Gen  9281 | Result: off_track    | Prog:   2.3% | Reward:   1.34 | Max Spd:  17.1 m/s | Time:  14.4s
Gen  9282 | Result: off_track    | Prog:   0.6% | Reward:   0.29 | Max Spd:  11.0 m/s | Time:   6.0s
Gen  9283 | Result: off_track    | Prog:   0.3% | Reward:   0.09 | Max Spd:   8.8 m/s | Time:   4.0s
Gen  9284 | Result: off_track    | Prog:   0.5% | Reward:   0.20 | Max Spd:   8.7 m/s | Time:   6.8s
Gen  9285 | Result: off_track    | Prog:   0.7% | Reward:   0.40 | Max Spd:  11.4 m/s | Time:   5.7s
Gen  9286 | Result: off_track    | Prog:   0.7% | Reward:   0.41 | Max Spd:  13.7 m/s | Time:   4.8s
Gen  9287 | Result: off_track    | Prog:   0.2% | Reward:   0.02 | Max Spd:   6.1 m/s | Time:   5.1s
Gen  9288 | Result: off_track    | Prog:   2.3% | Reward:   1.28 | Max Spd:  14.6 m/s | Time:  16.2s
Gen  9289 | Result: off_track    | Prog:   1.4% | Reward:   0.76 | Max Spd:  13.8 m/s | Time:  10.7s
Gen  9290 | Result: off_track    | Prog:   0.6% | Reward:   0.21 | Max Spd:   7.9 m/s | Time:  10.1s
Gen  9291 | Result: off_track    | Prog:   3.3% | Reward:   1.83 | Max Spd:  18.1 m/s | Time:  24.4s
Gen  9292 | Result: off_track    | Prog:   0.5% | Reward:   0.15 | Max Spd:   9.1 m/s | Time:   8.7s
Gen  9293 | Result: off_track    | Prog:   0.9% | Reward:   0.21 | Max Spd:   8.1 m/s | Time:  20.6s
Gen  9294 | Result: off_track    | Prog:   0.1% | Reward:  -0.01 | Max Spd:   5.8 m/s | Time:   4.0s
Gen  9295 | Result: off_track    | Prog:   4.9% | Reward:   2.74 | Max Spd:  22.4 m/s | Time:  29.5s
Gen  9296 | Result: off_track    | Prog:   1.1% | Reward:   0.63 | Max Spd:  16.7 m/s | Time:   7.2s
Gen  9297 | Result: off_track    | Prog:   0.1% | Reward:   0.00 | Max Spd:   4.7 m/s | Time:   3.5s
Gen  9298 | Result: off_track    | Prog:   0.7% | Reward:   0.27 | Max Spd:   8.4 m/s | Time:   9.6s
Gen  9299 | Result: off_track    | Prog:   0.1% | Reward:   0.00 | Max Spd:   6.3 m/s | Time:   4.5s
Gen  9300 | Result: off_track    | Prog:   0.3% | Reward:   0.14 | Max Spd:  11.0 m/s | Time:   4.5s
Gen  9301 | Result: off_track    | Prog:   0.3% | Reward:   0.10 | Max Spd:   8.4 m/s | Time:   3.1s
Gen  9302 | Result: off_track    | Prog:   1.7% | Reward:   0.75 | Max Spd:  11.6 m/s | Time:  20.8s
Gen  9303 | Result: off_track    | Prog:   0.4% | Reward:   0.12 | Max Spd:   8.2 m/s | Time:   7.6s
Gen  9304 | Result: off_track    | Prog:   0.1% | Reward:  -0.08 | Max Spd:   5.7 m/s | Time:   5.4s
Gen  9305 | Result: off_track    | Prog:   0.8% | Reward:   0.21 | Max Spd:   9.7 m/s | Time:  15.1s
Gen  9306 | Result: off_track    | Prog:   0.8% | Reward:   0.28 | Max Spd:  10.8 m/s | Time:  13.8s
Gen  9307 | Result: off_track    | Prog:   1.2% | Reward:   0.70 | Max Spd:  19.0 m/s | Time:   6.6s
Gen  9308 | Result: off_track    | Prog:   1.3% | Reward:   0.70 | Max Spd:  16.3 m/s | Time:   9.3s
Gen  9309 | Result: off_track    | Prog:   0.9% | Reward:   0.46 | Max Spd:  12.3 m/s | Time:   9.7s
Gen  9310 | Result: off_track    | Prog:   0.3% | Reward:   0.10 | Max Spd:  11.1 m/s | Time:   3.8s
Gen  9311 | Result: off_track    | Prog:   0.1% | Reward:  -0.04 | Max Spd:   8.0 m/s | Time:   3.0s
Gen  9312 | Result: off_track    | Prog:   0.7% | Reward:   0.32 | Max Spd:  15.3 m/s | Time:  10.4s
Gen  9313 | Result: off_track    | Prog:   0.8% | Reward:   0.33 | Max Spd:   9.6 m/s | Time:  10.6s
Gen  9314 | Result: off_track    | Prog:   2.9% | Reward:   1.61 | Max Spd:  17.9 m/s | Time:  21.7s
Gen  9315 | Result: off_track    | Prog:   0.8% | Reward:   0.21 | Max Spd:   6.4 m/s | Time:  17.5s
Gen  9316 | Result: off_track    | Prog:   0.1% | Reward:  -0.05 | Max Spd:   4.3 m/s | Time:   5.4s
Gen  9317 | Result: off_track    | Prog:   0.9% | Reward:   0.49 | Max Spd:  13.4 m/s | Time:   5.1s
Gen  9318 | Result: off_track    | Prog:   0.2% | Reward:   0.05 | Max Spd:   8.6 m/s | Time:   4.5s
Gen  9319 | Result: off_track    | Prog:   1.9% | Reward:   0.95 | Max Spd:  19.2 m/s | Time:  18.3s
Gen  9320 | Result: off_track    | Prog:   4.7% | Reward:   2.85 | Max Spd:  22.0 m/s | Time:  19.2s
Gen  9321 | Result: off_track    | Prog:   0.1% | Reward:  -0.05 | Max Spd:   6.2 m/s | Time:   4.4s
Gen  9322 | Result: off_track    | Prog:   4.5% | Reward:   2.64 | Max Spd:  18.4 m/s | Time:  24.2s
Gen  9323 | Result: off_track    | Prog:   1.1% | Reward:   0.65 | Max Spd:  18.3 m/s | Time:   6.9s
Gen  9324 | Result: off_track    | Prog:   0.4% | Reward:   0.13 | Max Spd:   8.6 m/s | Time:   7.3s
Gen  9325 | Result: off_track    | Prog:   0.3% | Reward:   0.07 | Max Spd:   7.9 m/s | Time:   7.7s
