Distance_m,Time_s,SteerAngle_deg,Throttle_0to1,Brake_0to1,Lean_deg
306.413411615546,19.8547523771589,0.260816087027342,1,0,-43.1932252709189
309.845947571354,19.9737101232898,0.245687600720377,1,0,-39.9478927708108
313.274748468926,20.0903314942577,0.225312069336477,1,0,-36.5083520916525
316.702925998274,20.2048518399558,0.200072455553886,1,0,-33.0994622005401
320.134490303656,20.3175058252966,0.174203274131954,1,0,-29.7467671800135
323.567946523201,20.4283340687657,0.145390663004176,1,0,-26.4480607056495
327.002702305352,20.5374101866494,0.112821012769474,1,0,-23.2014153214797
330.437844119195,20.6447941191509,0.0789794815973168,1,0,-20.0059962047753
333.871527309618,20.7505119679357,0.0421729512637912,1,0,-16.8590682810943
337.304034381773,20.8546497794668,0.00358838632525746,1,0,-13.7589775205475
340.734795329114,20.9572574806262,-0.0341810176987423,1,0,-10.7034410720591
344.164275658643,21.0584111393102,-0.0728898388857399,1,0,-7.69016112412787
347.592973344573,21.1581866386269,-0.112743511112249,1,0,-4.7176365376272
351.020529990364,21.2566314203064,-0.152483210423375,1,0,-1.78451317079563
354.446585793909,21.353788916936,-0.194297431062964,1,0,1.11056548298804
357.870894416212,21.4496969884155,-0.231395719143079,1,0,3.9679573855412
361.292530089406,21.5443730961289,-0.26973267830174,1,0,6.78739801786571
364.709393825823,21.6378084742254,-0.307905891021512,1,0,9.56984943867071
368.12083858347,21.7300343553608,-0.34953512053706,1,0,12.3070678500923
371.514851315565,21.8207748827387,-0.397291800476189,1,0,14.9857909979716
374.872943361118,21.9095973859824,-0.452084324838553,1,0,17.5978729330166
378.182019433617,21.9962313105374,-0.519225116668888,1,0,20.1311715986323
381.423553505934,22.0802734750705,-0.574918174133833,1,0,22.610565345518
384.626397011331,22.1625437093561,-0.600252063943724,1,0,25.0743027863269
387.838124336306,22.2443033400801,-0.600753103527934,1,0,27.5414518985279
391.083011207295,22.3261858202576,-0.578217677818439,0,0.344844051074351,30.0316115255778
394.386626967152,22.4095860724351,-0.546659477226714,0,0.43613000352276,32.5550157001529
397.702641807293,22.4942030999345,-0.548466512179015,0,0.444817127758335,35.0747413568151
400.974413090192,22.5787111332609,-0.567761480194744,0,0.368933268784712,37.5900053394886
404.200416337745,22.6629951246471,-0.580533906775336,0,0.295199542597543,40.1083737141872
407.396534810523,22.7473094895176,-0.578139835415996,0,0,42.6224394822478
410.589623902364,22.8319770713687,-0.553066128343793,0,0,45.0231795692685
413.806207676755,22.9173893406863,-0.518111049390059,0.671432157090594,0,47.2161707037633
417.066802750298,23.0037611004249,-0.473654972218616,1,0,49.1141234509186
420.389836605209,23.0910796277016,-0.43134465080988,1,0,50.6453212306543
423.719820520092,23.1777317144475,-0.423903639053844,0.343361444120785,0,51.81543294982
427.006893918741,23.262766972452,-0.432326683623332,0,0.00300770512811879,52.6966857042263
430.266240791849,23.3470615085695,-0.4395028295723,0.260903552761259,0,53.3501579896237
433.50677178825,23.4308835508424,-0.438406606813957,0.555554474570771,0,53.8304466115824
436.766605838232,23.5149694915307,-0.418328189484617,0.580923464444175,0,54.1805385195553
440.082337950055,23.6001148699096,-0.3890497671758,0.96904329576333,0,54.4275216767642
443.399853742791,23.6847445690153,-0.386350437453451,0.807197874407412,0,54.5972136217258
446.665631073192,23.76742513865,-0.404391229681838,0.690078686844151,0,54.7159965245935
449.919164830342,23.8493115218809,-0.401992525309313,0,0,54.8004534905773
453.205202994463,23.9318675942455,-0.37945417997501,1,0,54.8606110968629
456.52251081299,24.0149304827688,-0.357292575812439,1,0,54.9027148901043
459.867859965357,24.0980105554609,-0.337864838613128,1,0,54.9320961978486
463.235643923882,24.1809790534251,-0.322327715847166,1,0,54.9525642227517
466.620651794719,24.2637221815807,-0.304129624448391,1,0,54.9667320576411
469.998602803944,24.345666184929,-0.298816333259786,1,0,54.9765286879827
473.35280500708,24.4264347939249,-0.307465788789115,1,0,54.9834196360991
476.720270384393,24.5069445138094,-0.298237296719354,1,0,54.9883054790708
480.123418189688,24.5877390332423,-0.274048369098571,1,0,54.9917568538574
483.555079809755,24.6686499839784,-0.254495135858766,1,0,54.9893241141444
487.009895712614,24.7495576023157,-0.236749758222776,1,0,54.9861763726129
490.484884565145,24.8303999662729,-0.218894578129073,1,0,54.9821136120142
493.971892584661,24.9109955908878,-0.204036592657753,1,0,54.9768866686133
497.461950806144,24.9911503405112,-0.191791002518109,1,0,54.9701804357656
500.949467078484,25.0707518513096,-0.182709383929881,1,0,54.9615984557843
504.430708394027,25.1497315195829,-0.174876214931426,1,0,54.950641781116
507.903507193599,25.2280575801334,-0.168269823133902,1,0,54.936680905946
511.367426484953,25.3057370014695,-0.16307190335501,1,0,54.9189224448136
514.823044153774,25.3828001910463,-0.155385114122588,1,0,54.8963535152106
518.273506160495,25.4593303832502,-0.151546816930681,1,0,54.8676840791862
521.72322132979,25.5354345303943,-0.144991037774102,1,0,54.8313183593477
525.172152983419,25.6111234033929,-0.136032022108976,1,0,54.7853366857587
528.614466998856,25.6862817999078,-0.129829079325704,1,0,54.7272746220139
532.052179853379,25.7609658814567,-0.123449250031438,1,0,54.6540429314194
535.487939592783,25.8352433749327,-0.116766994540762,1,0,54.5618465316866
538.922075575399,25.9091306869968,-0.110292378962408,1,0,54.4459859179854
542.355471723876,25.9826563510937,-0.103229473625203,1,0,54.300680100149
545.788984801465,26.0558477469746,-0.0962545184612257,1,0,54.1188038577916
549.224558863125,26.1287541267193,-0.0888553654108168,1,0,53.8918646108016
552.661130765834,26.2013598513306,-0.0811366273829109,1,0,53.6097441897248
556.09761480988,26.2736477011158,-0.0750269561524717,1,0,53.2604722342453
559.53386474548,26.3456203707667,-0.069355813711158,1,0,52.8302889433634
562.968775573451,26.4172629461413,-0.0701032705474071,1,0,52.3033915698472
566.403071072293,26.4885991325958,-0.0787783853264908,1,0,51.6623137337282
569.837523705745,26.5596514750944,-0.0885125958531607,1,0,50.8887557355036
573.271807974035,26.6304186704457,-0.0983880559607527,1,0,49.9645455017326
576.705606841079,26.7008988921042,-0.109908390266682,1,0,48.873065562137
580.139366688817,26.771105862124,-0.122279184320623,1,0,47.6016646131845
583.573305270299,26.841049610553,-0.134409432926218,1,0,46.1441131989975
587.008332545149,26.9107541616791,-0.147471251805397,1,0,44.503840040106
590.445448764742,26.9802444130891,-0.161209324714337,1,0,42.6971067635138
593.885129211762,27.0495339477435,-0.167278292273498,1,0,43.7044647722552
597.327951766792,27.1186374321397,-0.171087325276055,1,0,45.5701643128009
600.774826014889,27.1875758774726,-0.174243721757569,1,0,47.2583152421472
604.227254701543,27.2563826701582,-0.177844601831993,0,0.825478826851961,48.7401984984789
607.684042287824,27.3256584633543,-0.182424938922345,0,0.832002226281365,49.5737461604874
611.146326451574,27.3960841952045,-0.18928580453541,0,0.83734332334977,50.1749336788518
614.612265379299,27.4676793571973,-0.1967970663226,0,0.844143429516168,50.8894860776098
618.078550961639,27.5404352856192,-0.201862387786545,0,0.850909262510355,50.1267818805363
621.554995149641,27.6146274119844,-0.20768980265204,0,0.807841031914847,49.5344699786653
625.04694068379,27.6904192457369,-0.216823453865405,0,0.73522216740593,50.2340975406407
628.546594496621,27.7676323763452,-0.229412418148812,0,0.737120796193575,51.387115686319
632.043003747926,27.8460332243061,-0.246490730380823,0,0.761517414095051,52.3077537948125
635.523487778189,27.9254085363391,-0.248338407852281,0,0.776924754528684,53.0263086304029
638.99723722634,28.0060559287009,-0.268865156856236,0,0.761317950021904,53.572344316173
642.450883615415,28.0877254142138,-0.328678223864166,0,0.63101294057662,53.9734438750611
645.834240700319,28.169120996818,-0.358272192245287,0,0.526138363391588,54.2645533573218
649.153324370935,28.2501588197661,-0.351429843887087,0,0.5283996755634,54.4767066675408
652.453772327484,28.3318649217707,-0.370830564096156,0,0.514904828968316,54.6294550819279
655.725433556197,28.4140000158578,-0.413093155326919,0,0.379621952800549,54.7376824695921
658.938568111842,28.4956769259869,-0.427794294031695,0,0.0876399165431964,54.8147226551957
662.123786284653,28.5772553100172,-0.419535473620707,0,0,54.869822423685
665.328440931878,28.6595844378645,-0.404239332735281,0.616945673087335,0,54.9090454271988
668.563133677428,28.7425920715726,-0.383179634561481,0.710596429866384,0,54.9366946485717
671.836831667797,28.8261974163618,-0.371615292206256,1,0,54.9559642384963
675.129559576457,28.9097243178578,-0.36988816012031,0.783533363617633,0,54.9692311921308
678.413330697307,28.9924507217782,-0.375012157231834,0,0.268658899663106,54.9783757494247
681.669816805451,29.0745980293913,-0.396575969629394,0,0.142745823625147,54.9847590276347
684.876565673335,29.1560493733987,-0.414525095577964,0,0,54.9892551028511
688.063253531835,29.2372974627296,-0.417346211279928,0,0,54.9924471318571
691.265137783454,29.319104871014,-0.405815318468517,0.649863546483149,0,54.9947238005555
694.506881021031,29.4018311737063,-0.378602911707613,0.84772038024428,0,54.9963350003733
697.805556319669,29.4855459506676,-0.342297638720305,1,0,54.9974546022912
701.127036025181,29.5692287304081,-0.321555005380174,1,0,54.9982249607247
704.443891297611,29.6521415037148,-0.321588744069483,1,0,54.9987594134852
707.769245781683,29.7346350021373,-0.316648767090936,1,0,54.9991328423863
711.118743266467,29.8171091081368,-0.310925212739265,1,0,54.9993955964404
714.515495277022,29.9001343243974,-0.285984366612299,1,0,54.9995800962856
717.962510283087,29.9837785710514,-0.250335568658594,1,0,54.9994518785521
721.435564676918,30.0674540213351,-0.224626233139486,1,0,54.9992853103677
724.916546857508,30.1507356572693,-0.208251792817479,1,0,54.9990698291649
728.394208080523,30.2333694265481,-0.199872554170453,1,0,54.9987918380544
731.864885722184,30.3152866765147,-0.193082763375565,1,0,54.9984338718967
735.328562380111,30.3965063883231,-0.18660329995313,1,0,54.9979737476422
738.785380196761,30.4770496442023,-0.180692691173698,1,0,54.9973830984015
742.236900522366,30.5569693872879,-0.174994167990103,1,0,54.99662549163
745.68609128555,30.6363495522812,-0.167661255007631,1,0,54.9956552171602
749.132557785086,30.7151950833622,-0.160106040702298,1,0,54.9944148500047
752.574862969266,30.7934860219462,-0.153463450145491,1,0,54.9928310985618
756.014029210717,30.8712580092474,-0.146520275226947,1,0,54.9908116279312
759.450191287682,30.9485268654343,-0.139766618135546,1,0,54.9882387119317
762.885090322366,31.025343686292,-0.132750711895286,1,0,54.9849628761349
766.320618434346,31.1017605834282,-0.12522685140154,1,0,54.980797826205
769.755821386742,31.1777656038183,-0.117887570583805,1,0,54.975509129524
773.190093041802,31.2533553662838,-0.110737504337185,1,0,54.9688000524382
776.624116235405,31.3285547167408,-0.103488231357494,1,0,54.9602976346175
780.058256462059,31.4033807356353,-0.0962247530521016,1,0,54.9495338465204
783.492621136434,31.4778443515837,-0.0890283233243002,1,0,54.9359216403625
786.927295135747,31.5519553985771,-0.0815514191068318,1,0,54.9187252629691
790.362441096283,31.6257252448314,-0.0739844888498395,1,0,54.8970237201427
793.798226960623,31.69916588491,-0.066916320760294,1,0,54.8696671909126
797.234624190372,31.7722849158159,-0.0597280054210474,1,0,54.8352182014267
800.672009109842,31.8450976973973,-0.0527614177313067,1,0,54.7919045431781
804.109227992052,31.9175867028068,-0.046351721741135,1,0,54.7375686646354
807.543125064686,31.9896923573404,-0.03804456641247,1,0,54.6694180398144
810.978744645104,32.0615269731279,-0.0297182691356931,1,0,54.5839514445865
814.420757013261,32.1331931050343,-0.0233869765367732,1,0,54.4770795251174
817.863999146158,32.2045882466138,-0.0163357671059815,1,0,54.3437877277803
821.3061375358,32.2756705419321,-0.00954606631945532,1,0,54.1778958920638
824.747873420156,32.3464605382296,-0.00314068478267871,1,0,53.9720307385269
828.188309371682,32.4169437731648,0.00503132859078966,1,0,53.7173687894325
831.627414720854,32.4871236461159,0.0133875009866876,1,0,53.4034727072921
835.065467885495,32.5570116168228,0.0207802489637235,1,0,53.0181234484062
838.503317313131,32.626630616247,0.0284575885779328,1,0,52.5472703588776
841.942195802826,32.696009605352,0.0365536306800998,1,0,51.9755633633631
845.380920206075,32.765128344295,0.0450253302908805,1,0,51.2866320550162
848.818185416955,32.8339651636578,0.0537697485164071,1,0,50.4633225044381
852.254976245756,32.9025442742034,0.0628323523193478,1,0,49.4890738094397
855.692402122144,32.9708910795589,0.0727770560023227,1,0,48.3503222949484
859.129400981714,33.0389875372095,0.0834181071513736,1,0,47.0383345859503
862.565057735645,33.106819447761,0.0944364011611256,1,0,45.5512283879089
865.999921246665,33.174401612014,0.106093226337309,1,0,43.8968539495175
869.434826764402,33.2417536833115,0.118820418349516,1,0,42.0961768357179
872.868491244796,33.308853717711,0.132519573848164,1,0,40.1842393003511
876.298177000494,33.3756524543239,0.146173030565127,1,0,38.2047761459287
879.727276524086,33.4422200597047,0.159342283284233,1,0,36.2084449250873
883.160794795312,33.5086559343926,0.17379517408789,1,0,34.2172534515712
886.596659127253,33.5749216414569,0.188954779609387,1,0,32.2320993498483
890.033203361297,33.6409877203723,0.203471588605567,0.40603597704565,0,30.2526131727896
893.470903213955,33.7069565763715,0.218808273247664,0,0.755039864817944,28.2742304178555
896.908146813762,33.773308844034,0.233103137683597,0,0.686902108308398,26.2700236505933
900.347625550415,33.84050251542,0.246151125064984,0,0.64729085740269,24.2391969294853
903.792665111552,33.9085763478839,0.262565931292699,0,0.764632812517783,22.1834955944988
907.241008693196,33.9775549789321,0.280185532396903,0,0.753289731194894,20.0994963145373
910.690676627628,34.0474892646879,0.291784780469157,0,0.581245119999987,17.9859153046989
914.142521544102,34.11832622275,0.312867533422322,0,0.620900455899834,15.8503566450626
917.592421046611,34.1899313422704,0.33784851410077,0,0.679785982744852,13.6970417254699
921.030214141113,34.2621755492073,0.373900958898486,0,0.658018898795148,11.5326447927361
924.441021888888,34.3347855117668,0.40907434693667,0,0.63166503111221,9.36238786611811
927.817410676093,34.4075813919522,0.442900274324642,0,0.560382771220626,7.18796345024823
931.158089314605,34.4804761100039,0.468489424749421,0,0.421618155856212,5.00681769156796
934.471039547111,34.5535088907425,0.486046701293541,0,0.279153661310535,2.81635310638746
937.768266330286,34.6267608209891,0.502303372493282,0,0.232870210870557,0.61782686627046
941.056263979513,34.7002527211554,0.512563782321018,0,0.268401807858379,-1.59191709180977
944.342359296029,34.7741455458119,0.529271848008216,0,0.338877105912107,-3.80765744454982
947.616441078655,34.8482904558102,0.552650100590169,0,0.292572488703595,-6.022898768011
950.864453544618,34.9223877391553,0.571915805306993,0,0.114532120262516,-8.25293768944895
954.111577576312,34.9968550672817,0.573348272408437,0,0,-10.5083790141526
957.383985362979,35.0720886369067,0.555006639151903,0,0,-12.7855797383297
960.683379577618,35.1480481214872,0.536260123778288,0,0,-15.0858046446934
964.011500409031,35.2247758730063,0.513670785018311,0.494326126716063,0,-17.4036667930196
967.36045551549,35.3019427969845,0.497497335935008,0.722794297391385,0,-19.7271934355778
970.725873723622,35.3792301214248,0.489278358837253,0.727445527585273,0,-22.0573030424139
974.115111628338,35.4567364564372,0.475237970540107,0.81834615206383,0,-24.3976804250244
977.533689286323,35.5345584182425,0.45684315293249,0.942873570999561,0,-26.7492553985071
980.985450308464,35.6127172651649,0.429783588787513,1,0,-29.1058171285589
984.464622569356,35.6910278545979,0.401729130098372,1,0,-31.458392837248
987.959329506652,35.7692101132845,0.385609611817215,0.651631417812939,0,-33.8042237150034
991.465137840083,35.8472724710002,0.372815179787903,0,0.549406704899474,-36.1480748290435
994.979834212593,35.9258813263651,0.341766936126723,0,0.581718388980532,-38.5076900688273
998.474914415049,36.005052942519,0.341892608869478,0,0.631886980874895,-40.8848001376755
1001.94985492091,36.08486278948,0.343526984101289,0,0.652209432942646,-43.2343875970015
1005.40748617398,36.1654623647912,0.343086629953729,0,0.544175502061793,-45.4614175115455
1008.85134408996,36.2468916557457,0.345693932476582,0,0.417044084054633,-47.4844464493271
1012.29796864363,36.3293661518219,0.339012484866778,0,0.542639520249987,-49.2336250220031
1015.74303458428,36.4128141465276,0.335928792125426,0,0.684506134792264,-50.6856288043423
1019.18333138911,36.4974551024081,0.334530013447837,0,0.647229747736368,-51.8490880573468
1022.62068077528,36.583498343413,0.334279365566189,0,0.574581720587963,-52.7476578560131
1026.05472114377,36.6708851677781,0.336128861575681,0,0.623281469457854,-53.4198158619476
1029.48863299196,36.759736013056,0.338343061632619,0,0.690472391150558,-53.910529831663
1032.92475026704,36.8503259545241,0.339938566916907,0,0.696302478172817,-54.2616506344747
1036.36652347725,36.9429406086859,0.343853660352278,0,0.697920234263237,-54.0761770621237
1039.81935577598,37.0378651523152,0.349630296536574,0,0.741286775952876,-53.7616724188489
1043.28445083716,37.1353519530389,0.356206065572768,0,0.79542681115084,-53.3323133926114
1046.76293564005,37.2357748554753,0.364576241032292,0,0.833048556774495,-52.7437989961238
1050.25488820062,37.3395363782048,0.375679558898754,0,0.848081104079384,-51.9355321120495
1053.75965079466,37.4470231463081,0.375483337646658,0,0.843289102207869,-50.8225742223346
1057.29050975444,37.5590591063904,0.398285908069059,0,0.858573079272465,-49.3020320442461
1060.83879033101,37.6758755925171,0.46474032746905,0,0.857465778038064,-47.269273911132
1064.37118237631,37.7969196869781,0.54799850962301,0,0.827199517177429,-49.5374735535506
1067.82861317212,37.9204816080892,0.665842412484287,0,0.802178778002866,-51.5544233823399
1071.16098469595,38.0448045412028,0.773208546020451,0,0.744845972469382,-52.9249191901754
1074.36364019398,38.1695204101104,0.862437408415536,0,0.672611845907206,-53.7970130716069
1077.46376403215,38.2953344806221,0.936162358048864,0,0.608229288999169,-54.3257614725014
1080.49248346837,38.423206022623,1.07142104387723,0,0.462924186978306,-54.6292762822774
1083.42784213605,38.5515482630539,1.27703737813842,0,0.0887495556054668,-54.7959939460021
1086.24396379976,38.6770815582407,1.38565619323536,0,0.113716703170017,-54.8880564690812
1089.03498936282,38.8025176145989,1.30784195175603,0,0,-54.940690628212
1091.90876554294,38.9323996317866,1.19923400987097,0.263119827507525,0,-54.9691857490319
1094.83421501677,39.0643595236463,1.18845954538999,0.195367597428752,0,-54.9838781542999
1097.75261969852,39.1953542594105,1.22879173337035,0.241198846259133,0,-54.9914665346157
1100.64326763536,39.32453312576,1.24763969749084,0,0,-54.9954176731291
1103.50040174411,39.4520249267679,1.25306381363667,0,0,-54.997546350006
1106.36078471036,39.5799228338203,1.19799469198155,0.658641512351558,0,-54.9987072547182
1109.26790148135,39.7089298424238,1.10956153969845,0.983336539146229,0,-54.9993149236729
1112.20593503298,39.8365431042657,1.05467739068194,0.983039822173227,0,-54.9996304502655
1115.15942942581,39.9616545136807,1.02393492087925,0.891101718580032,0,-54.9998013225784
1118.19788218522,40.0874433947097,0.912062032630349,1,0,-54.9998956236415
1121.38470214981,40.2163821145627,0.735153774823619,1,0,-54.9998449718904
1124.72323929446,40.3482174915392,0.573769703286553,1,0,-54.9997688489361
1128.1841852967,40.4816289598188,0.4352741503586,1,0,-54.9996562995365
1131.69953718477,40.6139772947729,0.354274778711223,1,0,-54.9994926391441
1135.21803405878,40.7434739737474,0.320482809288715,1,0,-54.9992572862637
1138.72255884803,40.8696890841419,0.303601446602768,1,0,-54.9989214920242
1142.21150098179,40.9927641140077,0.289404092499808,1,0,-54.9984454608084
1145.6873624727,41.1129684266632,0.274610483558708,1,0,-54.9977745180096
1149.15295358615,41.2305578443346,0.258600118176747,1,0,-54.9968340216676
1152.61023761642,41.3457388382527,0.241954561404692,1,0,-54.9955223983107
1156.06095211456,41.4586931073147,0.224676113540326,1,0,-54.9937019884676
1159.50653055982,41.5695801038548,0.207002088593095,1,0,-54.9911867764182
1162.94822900414,41.6785451927408,0.189184478933896,1,0,-54.9877266839231
1166.38664520973,41.7857033425118,0.17108280670548,1,0,-54.9829875629343
1169.82154225481,41.8911342130447,0.15316756004864,1,0,-54.9765185887979
1173.25561480069,41.9949990936869,0.134901070272995,1,0,-54.9677134169296
1176.6922246544,42.0974684932345,0.11596305203075,1,0,-54.9557785091235
1180.1288380944,42.1985304693144,0.0972897084717635,1,0,-54.9396723994024
1183.56253614611,42.2981628310145,0.0791956307613671,1,0,-54.9180034172964
1186.99546286899,42.3964873222303,0.0608746886695633,1,0,-54.8889408164068
1190.42886776139,42.4935916685471,0.0423948329390688,1,0,-54.8500976249667
1193.86239016844,42.58951281243,0.0240793404800468,1,0,-54.7983613346689
1197.29598556112,42.6842928723043,0.00507927438042967,1,0,-54.729697176143
1200.7295677089,42.7779707362145,-0.0141678248237509,1,0,-54.638901304011
1204.1630116519,42.870586533661,-0.0323293165602087,1,0,-54.5192827690529
1207.5966145959,42.962193355374,-0.0506354772812154,1,0,-54.3622962788073
1211.0309575249,43.0528477458854,-0.0701936634809332,1,0,-54.1572343673624
1214.46499941203,43.1425605155528,-0.0900282820313969,1,0,-53.8907835235366
1217.89771132788,43.2313437852763,-0.109798390369745,1,0,-53.5463689750672
1221.33083438422,43.3192795383863,-0.129031445931496,1,0,-53.1040466807577
1224.76465016381,43.4064061046608,-0.15189383228332,1,0,-52.5411778542089
1228.19436122913,43.4926331196078,-0.175872844286654,1,0,-51.8326881243167
1231.61524691542,43.5778777333719,-0.208892623884074,1,0,-50.9587013385119
1234.99848036361,43.6614655707616,-0.25674124786301,1,0,-49.9090643696891
1238.30668339336,43.7425342855965,-0.307367510677912,1,0,-48.6723095328778
1241.54300584655,43.8212280027807,-0.35997461902622,1,0,-47.2400754652322
1244.72213076926,43.8979602422155,-0.403765189140258,1,0,-45.5938640777329
